run,commit,dirty,scenario,input_mib,pass,seconds,mib_per_s
1786139670,40450d2,no,byte-scan-split-friendly,16,7,0.004432727,3609.5162187971423
1786139670,40450d2,no,window-scan-split-friendly,16,7,0.0044813969999999998,3570.3152387525588
1786139670,40450d2,no,byte-scan-split-friendly,16,8,0.0044925269999999996,3561.4699700191009
1786139670,40450d2,no,window-scan-split-friendly,16,8,0.0044627069999999998,3585.2678654457936
1786139670,40450d2,no,byte-scan-split-friendly,16,9,0.004409268,3628.7202320203714
1786139670,40450d2,no,window-scan-split-friendly,16,9,0.0044941269999999997,3560.2020147628227
1786139670,40450d2,no,byte-scan-split-friendly,16,10,0.0045323960000000002,3530.1416734107079
1786139670,40450d2,no,window-scan-split-friendly,16,10,0.0044275770000000002,3613.7146796091856
1786139670,40450d2,no,byte-scan-split-friendly,16,11,0.0044249670000000001,3615.8461746720368
1786139670,40450d2,no,window-scan-split-friendly,16,11,0.0045139669999999998,3544.5540474708832
1786139670,40450d2,no,byte-scan-split-friendly,16,12,0.0044104770000000003,3627.7255271935437
1786139670,40450d2,no,window-scan-split-friendly,16,12,0.0043807380000000003,3652.3526401259328
1786139670,40450d2,no,byte-scan-split-friendly,16,13,0.0044452069999999996,3599.3824359585506
1786139670,40450d2,no,window-scan-split-friendly,16,13,0.0045177070000000001,3541.6196756451891
1786139670,40450d2,no,byte-scan-split-friendly,16,14,0.0045087060000000003,3548.690023257227
1786139670,40450d2,no,window-scan-split-friendly,16,14,0.0044551670000000003,3591.3356334341674
1786139671,40450d2,no,plan-window-no-byte,128,-1,0.089054532000000006,0
1786139671,40450d2,no,serial-no-byte,128,0,0.261349365,489.76587335500125
1786139671,40450d2,no,window-scan-no-byte,128,0,0.034483693000000003,3711.8994186614523
1786139671,40450d2,no,serial-no-byte,128,1,0.26004422199999999,492.22397258263254
1786139671,40450d2,no,window-scan-no-byte,128,1,0.033722947000000003,3795.6350611943844
1786139671,40450d2,no,serial-no-byte,128,2,0.25907583699999998,494.06382888574825
1786139671,40450d2,no,window-scan-no-byte,128,2,0.032460032999999999,3943.3108401337731
1786139671,40450d2,no,serial-no-byte,128,3,0.259124087,493.97183211300614
1786139671,40450d2,no,window-scan-no-byte,128,3,0.032650631999999999,3920.2916500973092
1786139671,40450d2,no,serial-no-byte,128,4,0.25888605799999997,494.42600729004886
1786139671,40450d2,no,window-scan-no-byte,128,4,0.032570762000000003,3929.9049865643301
1786139671,40450d2,no,serial-no-byte,128,5,0.25673791899999998,498.5628944043907
1786139671,40450d2,no,window-scan-no-byte,128,5,0.033554586999999997,3814.6796442465529
1786139671,40450d2,no,serial-no-byte,128,6,0.25471727,502.51794862594124
1786139671,40450d2,no,window-scan-no-byte,128,6,0.032735150999999997,3910.1698354774662
1786139671,40450d2,no,serial-no-byte,128,7,0.25765744400000001,496.78362873148734
1786139671,40450d2,no,window-scan-no-byte,128,7,0.032636331999999997,3922.0093728670249
1786139671,40450d2,no,serial-no-byte,128,8,0.25655654999999999,498.91534634372033
1786139671,40450d2,no,window-scan-no-byte,128,8,0.032380063000000001,3953.0497516326636
1786139671,40450d2,no,serial-no-byte,128,9,0.255125518,501.71382699554187
1786139671,40450d2,no,window-scan-no-byte,128,9,0.032739191000000001,3909.6873224509427
1786139671,40450d2,no,serial-no-byte,128,10,0.261618874,489.26133670310043
1786139671,40450d2,no,window-scan-no-byte,128,10,0.032592172000000003,3927.323407596155
1786139671,40450d2,no,serial-no-byte,128,11,0.25889488799999999,494.40914414656191
1786139671,40450d2,no,window-scan-no-byte,128,11,0.032555701999999999,3931.7229282907188
1786139671,40450d2,no,serial-no-byte,128,12,0.25856665899999998,495.03675568627744
1786139671,40450d2,no,window-scan-no-byte,128,12,0.032656881999999998,3919.5413695649208
1786139671,40450d2,no,serial-no-byte,128,13,0.254788079,502.37829219631584
1786139671,40450d2,no,window-scan-no-byte,128,13,0.032572503000000003,3929.6949331772257
1786139671,40450d2,no,serial-no-byte,128,14,0.25174112500000001,508.4588384198251
1786139671,40450d2,no,window-scan-no-byte,128,14,0.032605912000000001,3925.6684493290663
1786139671,40450d2,no,plan-byte-split-friendly,128,-1,1.08e-06,0
1786139671,40450d2,no,plan-window-split-friendly,128,-1,0.089253891000000002,0
1786139671,40450d2,no,byte-scan-split-friendly,128,0,0.035120769000000003,3644.5671220923432
1786139671,40450d2,no,window-scan-split-friendly,128,0,0.035077609000000003,3649.0514504566145
1786139671,40450d2,no,byte-scan-split-friendly,128,1,0.035096859000000001,3647.0500109425748
1786139671,40450d2,no,window-scan-split-friendly,128,1,0.034890830999999997,3668.5855948802141
1786139671,40450d2,no,byte-scan-split-friendly,128,2,0.035029669999999999,3654.0452707661821
1786139671,40450d2,no,window-scan-split-friendly,128,2,0.035236167999999998,3632.6311079002689
1786139671,40450d2,no,byte-scan-split-friendly,128,3,0.035082210000000003,3648.5728806708585
1786139671,40450d2,no,window-scan-split-friendly,128,3,0.035156608999999998,3640.8517101293814
1786139671,40450d2,no,byte-scan-split-friendly,128,4,0.035768834999999999,3578.5342184054921
1786139671,40450d2,no,window-scan-split-friendly,128,4,0.035633646999999997,3592.110568979931
1786139671,40450d2,no,byte-scan-split-friendly,128,5,0.035815526,3573.8690533262029
1786139671,40450d2,no,window-scan-split-friendly,128,5,0.035142969000000003,3642.2648297017818
1786139671,40450d2,no,byte-scan-split-friendly,128,6,0.035780635999999998,3577.3539631883573
1786139671,40450d2,no,window-scan-split-friendly,128,6,0.03499853,3657.2964635943281
1786139671,40450d2,no,byte-scan-split-friendly,128,7,0.035816784999999997,3573.7434278369769
1786139671,40450d2,no,window-scan-split-friendly,128,7,0.035144619000000002,3642.0938294991902
1786139671,40450d2,no,byte-scan-split-friendly,128,8,0.035181969,3638.2272976250988
1786139671,40450d2,no,window-scan-split-friendly,128,8,0.035339717999999999,3621.9870232128055
1786139671,40450d2,no,byte-scan-split-friendly,128,9,0.035122028999999999,3644.4363735363922
1786139671,40450d2,no,window-scan-split-friendly,128,9,0.03508613,3648.1652436447107
1786139671,40450d2,no,byte-scan-split-friendly,128,10,0.035166269,3639.8515861890269
1786139671,40450d2,no,window-scan-split-friendly,128,10,0.035097739000000003,3646.9585690405866
1786139671,40450d2,no,byte-scan-split-friendly,128,11,0.035296668000000003,3626.4046226686323
1786139671,40450d2,no,window-scan-split-friendly,128,11,0.035057970000000001,3651.0955996596495
1786139671,40450d2,no,byte-scan-split-friendly,128,12,0.035680076999999998,3587.4362042436178
1786139671,40450d2,no,window-scan-split-friendly,128,12,0.035098008999999999,3646.930513921744
1786139671,40450d2,no,byte-scan-split-friendly,128,13,0.035368997999999999,3618.9885842963376
1786139671,40450d2,no,window-scan-split-friendly,128,13,0.035165018999999999,3639.9809708619809
1786139671,40450d2,no,byte-scan-split-friendly,128,14,0.036398932000000002,3516.5866954557896
1786139671,40450d2,no,window-scan-split-friendly,128,14,0.035631797,3592.2970710682935
1786139679,40450d2,no,plan-window-no-byte,512,-1,0.35362088000000003,0
1786139679,40450d2,no,serial-no-byte,512,0,1.025928712,499.06001655990303
1786139679,40450d2,no,window-scan-no-byte,512,0,0.130943696,3910.0775038456222
1786139679,40450d2,no,serial-no-byte,512,1,1.02229105,500.83584317792867
1786139679,40450d2,no,window-scan-no-byte,512,1,0.13202586999999999,3878.0278440884354
1786139679,40450d2,no,serial-no-byte,512,2,1.0340516500000001,495.13967701710061
1786139679,40450d2,no,window-scan-no-byte,512,2,0.131089915,3905.7161643594018
1786139679,40450d2,no,serial-no-byte,512,3,1.0435249,490.64473689128073
1786139679,40450d2,no,window-scan-no-byte,512,3,0.132819877,3854.8447082208936
1786139679,40450d2,no,serial-no-byte,512,4,1.0407141660000001,491.96985755260675
1786139679,40450d2,no,window-scan-no-byte,512,4,0.131974551,3879.5358356627407
1786139679,40450d2,no,serial-no-byte,512,5,1.0403075479999999,492.1621504951342
1786139679,40450d2,no,window-scan-no-byte,512,5,0.13218357999999999,3873.4009171184503
1786139679,40450d2,no,serial-no-byte,512,6,1.0416215710000001,491.54127972643528
1786139679,40450d2,no,window-scan-no-byte,512,6,0.13342252299999999,3837.4330546874762
1786139679,40450d2,no,serial-no-byte,512,7,1.0494632610000001,487.86843620626752
1786139679,40450d2,no,window-scan-no-byte,512,7,0.13232447899999999,3869.2765229024631
1786139679,40450d2,no,serial-no-byte,512,8,1.0244546889999999,499.77808242527362
1786139679,40450d2,no,window-scan-no-byte,512,8,0.13159953299999999,3890.5913138764713
1786139679,40450d2,no,serial-no-byte,512,9,1.0411010730000001,491.78702556192633
1786139679,40450d2,no,window-scan-no-byte,512,9,0.13053273800000001,3922.3876541990558
1786139679,40450d2,no,serial-no-byte,512,10,1.042959864,490.91054955495395
1786139679,40450d2,no,window-scan-no-byte,512,10,0.13169655199999999,3887.7251699042204
1786139679,40450d2,no,serial-no-byte,512,11,1.043285332,490.75740288467892
1786139679,40450d2,no,window-scan-no-byte,512,11,0.133816092,3826.1467088726517
1786139679,40450d2,no,serial-no-byte,512,12,1.039121814,492.72375298243907
1786139679,40450d2,no,window-scan-no-byte,512,12,0.131454084,3894.8961068413819
1786139679,40450d2,no,serial-no-byte,512,13,1.03205024,496.09987978879786
1786139679,40450d2,no,window-scan-no-byte,512,13,0.13247186799999999,3864.9715424862889
1786139679,40450d2,no,serial-no-byte,512,14,1.03008031,497.04862332530172
1786139679,40450d2,no,window-scan-no-byte,512,14,0.130705708,3917.1969444517295
1786139679,40450d2,no,plan-byte-split-friendly,512,-1,1.42e-06,0
1786139679,40450d2,no,plan-window-split-friendly,512,-1,0.36468815399999999,0
1786139679,40450d2,no,byte-scan-split-friendly,512,0,0.140370627,3647.4867352412698
1786139679,40450d2,no,window-scan-split-friendly,512,0,0.140850856,3635.0506808421528
1786139679,40450d2,no,byte-scan-split-friendly,512,1,0.14416704799999999,3551.4356928498669
1786139679,40450d2,no,window-scan-split-friendly,512,1,0.14432811700000001,3547.4723196173895
1786139679,40450d2,no,byte-scan-split-friendly,512,2,0.143016164,3580.0149135590018
1786139679,40450d2,no,window-scan-split-friendly,512,2,0.13991572999999999,3659.3455217651372
1786139679,40450d2,no,byte-scan-split-friendly,512,3,0.14085350499999999,3634.9823172664396
