run,commit,dirty,scenario,input_mib,pass,seconds,mib_per_s
1786032883,bed90d6,no,plan-window-no-byte,128,-1,0.101398882,0
1786032883,bed90d6,no,serial-no-byte,128,0,0.31479110300000002,406.61886177894928
1786032883,bed90d6,no,window-scan-no-byte,128,0,0.044465860000000003,2878.6129403546897
1786032883,bed90d6,no,serial-no-byte,128,1,0.31977242500000003,400.28467120015114
1786032883,bed90d6,no,window-scan-no-byte,128,1,0.046831711999999998,2733.1907063316412
1786032883,bed90d6,no,serial-no-byte,128,2,0.31512387400000003,406.18947201696307
1786032883,bed90d6,no,window-scan-no-byte,128,2,0.043836564000000001,2919.936881914376
1786032883,bed90d6,no,serial-no-byte,128,3,0.317202963,403.52712594301966
1786032883,bed90d6,no,window-scan-no-byte,128,3,0.057683483000000001,2219.0060887966838
1786032883,bed90d6,no,serial-no-byte,128,4,0.31948940300000001,400.63926627325412
1786032883,bed90d6,no,window-scan-no-byte,128,4,0.045650086999999999,2803.9377011483025
1786032883,bed90d6,no,serial-no-byte,128,5,0.313872231,407.8092528038901
1786032883,bed90d6,no,window-scan-no-byte,128,5,0.042367014000000001,3021.2183468960075
1786032883,bed90d6,no,serial-no-byte,128,6,0.31753812300000001,403.10120495358598
1786032883,bed90d6,no,window-scan-no-byte,128,6,0.040913270000000002,3128.5692881551631
1786032883,bed90d6,no,serial-no-byte,128,7,0.31742178999999998,403.24893889609785
1786032883,bed90d6,no,window-scan-no-byte,128,7,0.041680354000000003,3070.9911916774986
1786032883,bed90d6,no,serial-no-byte,128,8,0.31361718799999999,408.14089564504354
1786032883,bed90d6,no,window-scan-no-byte,128,8,0.040584135,3153.9418050920635
1786032883,bed90d6,no,serial-no-byte,128,9,0.31682739300000001,404.00547057495118
1786032883,bed90d6,no,window-scan-no-byte,128,9,0.059139742000000002,2164.3652080862985
1786032883,bed90d6,no,serial-no-byte,128,10,0.31934799899999999,400.81666520791322
1786032883,bed90d6,no,window-scan-no-byte,128,10,0.04148226,3085.6563745562562
1786032883,bed90d6,no,serial-no-byte,128,11,0.320169017,399.78884027994502
1786032883,bed90d6,no,window-scan-no-byte,128,11,0.056589577000000002,2261.9006323372942
1786032883,bed90d6,no,serial-no-byte,128,12,0.31347809599999998,408.32199006338232
1786032883,bed90d6,no,window-scan-no-byte,128,12,0.041549167999999997,3080.6874399987987
1786032883,bed90d6,no,serial-no-byte,128,13,0.319147507,401.06846267798045
1786032883,bed90d6,no,window-scan-no-byte,128,13,0.051343745000000003,2493.0008514182205
1786032883,bed90d6,no,serial-no-byte,128,14,0.31520867400000002,406.08019562304298
1786032883,bed90d6,no,window-scan-no-byte,128,14,0.043147962999999998,2966.5363345194305
1786032883,bed90d6,no,plan-byte-split-friendly,128,-1,1.9410000000000001e-06,0
1786032883,bed90d6,no,plan-window-split-friendly,128,-1,0.13678380200000001,0
1786032883,bed90d6,no,byte-scan-split-friendly,128,0,0.046872574,2730.8079987243714
1786032883,bed90d6,no,window-scan-split-friendly,128,0,0.044312345000000003,2888.5855623303164
1786032883,bed90d6,no,byte-scan-split-friendly,128,1,0.043987740999999997,2909.9016473703437
1786032883,bed90d6,no,window-scan-split-friendly,128,1,0.045461664999999998,2815.5589989939876
1786032883,bed90d6,no,byte-scan-split-friendly,128,2,0.044496577000000002,2876.6257683147178
1786032883,bed90d6,no,window-scan-split-friendly,128,2,0.059769474000000003,2141.5614264900505
1786032883,bed90d6,no,byte-scan-split-friendly,128,3,0.049122513,2605.7298819382468
1786032883,bed90d6,no,window-scan-split-friendly,128,3,0.045737029999999998,2798.6076052598955
1786032883,bed90d6,no,byte-scan-split-friendly,128,4,0.043158548999999997,2965.8086976000977
1786032883,bed90d6,no,window-scan-split-friendly,128,4,0.043066763000000001,2972.1295747256418
1786032883,bed90d6,no,byte-scan-split-friendly,128,5,0.043866531,2917.9421550338684
1786032883,bed90d6,no,window-scan-split-friendly,128,5,0.046996653999999999,2723.5981523280361
1786032883,bed90d6,no,byte-scan-split-friendly,128,6,0.044505322999999999,2876.0604658458496
1786032883,bed90d6,no,window-scan-split-friendly,128,6,0.043493402,2942.9751206861215
1786032883,bed90d6,no,byte-scan-split-friendly,128,7,0.044747623,2860.4871369368602
1786032883,bed90d6,no,window-scan-split-friendly,128,7,0.050702135000000002,2524.5485224636004
1786032883,bed90d6,no,byte-scan-split-friendly,128,8,0.056078756,2282.5042695312286
1786032883,bed90d6,no,window-scan-split-friendly,128,8,0.05165082,2478.179436454252
1786032883,bed90d6,no,byte-scan-split-friendly,128,9,0.044580012000000002,2871.2419368572623
1786032883,bed90d6,no,window-scan-split-friendly,128,9,0.052290440000000001,2447.8661873948658
1786032883,bed90d6,no,byte-scan-split-friendly,128,10,0.053251030999999997,2403.709329120783
1786032883,bed90d6,no,window-scan-split-friendly,128,10,0.042753357999999998,2993.9168754884704
1786032883,bed90d6,no,byte-scan-split-friendly,128,11,0.051434386999999998,2488.6074757729689
1786032883,bed90d6,no,window-scan-split-friendly,128,11,0.046507294999999997,2752.2563933249612
1786032883,bed90d6,no,byte-scan-split-friendly,128,12,0.054982989000000003,2327.9927542680516
1786032883,bed90d6,no,window-scan-split-friendly,128,12,0.048221682000000002,2654.4076168890169
1786032883,bed90d6,no,byte-scan-split-friendly,128,13,0.044975366000000003,2846.0024094078522
1786032883,bed90d6,no,window-scan-split-friendly,128,13,0.045173664000000002,2833.50936510264
1786032883,bed90d6,no,byte-scan-split-friendly,128,14,0.045207744000000001,2831.3733151559168
1786032883,bed90d6,no,window-scan-split-friendly,128,14,0.043206994999999998,2962.4832738310083
1786032893,bed90d6,no,plan-window-no-byte,512,-1,0.40289947500000001,0
1786032893,bed90d6,no,serial-no-byte,512,0,1.2562988230000001,407.54635014093299
1786032893,bed90d6,no,window-scan-no-byte,512,0,0.16418517399999999,3118.430169584009
1786032893,bed90d6,no,serial-no-byte,512,1,1.2605095529999999,406.18494225723651
1786032893,bed90d6,no,window-scan-no-byte,512,1,0.18053562100000001,2836.0054218884593
1786032893,bed90d6,no,serial-no-byte,512,2,1.2582197879999999,406.92413589667694
1786032893,bed90d6,no,window-scan-no-byte,512,2,0.178015328,2876.1568217316658
1786032893,bed90d6,no,serial-no-byte,512,3,1.2619006450000001,405.73717275499132
1786032893,bed90d6,no,window-scan-no-byte,512,3,0.19658267099999999,2604.5022045712262
1786032893,bed90d6,no,serial-no-byte,512,4,1.256855885,407.36571798762753
1786032893,bed90d6,no,window-scan-no-byte,512,4,0.17323833799999999,2955.4658969309671
1786032893,bed90d6,no,serial-no-byte,512,5,1.2650971339999999,404.71200688057212
1786032893,bed90d6,no,window-scan-no-byte,512,5,0.19352628299999999,2645.6354768101446
1786032893,bed90d6,no,serial-no-byte,512,6,1.2554343509999999,407.82698003457773
1786032893,bed90d6,no,window-scan-no-byte,512,6,0.184667572,2772.5495843959002
1786032893,bed90d6,no,serial-no-byte,512,7,1.26143837,405.88586186735387
1786032893,bed90d6,no,window-scan-no-byte,512,7,0.19302630100000001,2652.4882741238457
1786032893,bed90d6,no,serial-no-byte,512,8,1.261042639,406.01323394267877
1786032893,bed90d6,no,window-scan-no-byte,512,8,0.166302376,3078.7293141259747
