run,commit,dirty,scenario,input_mib,round,seconds,mib_per_s
1786032755,bed90d6,no,chunked8/ascii,1,10,0.00054856200000000005,1823.0418775144576
1786032755,bed90d6,no,chunked2/ascii,1,10,0.00091712100000000002,1090.4248168050735
1786032755,bed90d6,no,chunked2/source,1,10,0.00097428499999999997,1026.5483719260712
1786032755,bed90d6,no,chunked1/source,1,10,0.001775492,563.30903239327029
1786032755,bed90d6,no,chunked8/source,1,10,0.00055827999999999997,1791.4857787167591
1786032755,bed90d6,no,chunked1/source,1,11,0.0018117459999999999,552.03691938163092
1786032755,bed90d6,no,chunked4/ascii,1,11,0.00057552199999999997,1737.6425200306608
1786032755,bed90d6,no,chunked4/source,1,11,0.00051679099999999995,1935.3097877904072
1786032755,bed90d6,no,lexer_all/source,1,11,0.0017593890000000001,568.46477984231581
1786032755,bed90d6,no,chunked1/ascii,1,11,0.0018239199999999999,548.2978959675238
1786032755,bed90d6,no,chunked8/ascii,1,11,0.00054328299999999998,1840.7561039330992
1786032755,bed90d6,no,lexer_all/ascii,1,11,0.0017223690000000001,580.62557931145182
1786032755,bed90d6,no,chunked2/ascii,1,11,0.001001088,998.96462490119347
1786032755,bed90d6,no,chunked2/source,1,11,0.00090784399999999999,1101.6768085067392
1786032755,bed90d6,no,chunked8/source,1,11,0.00055372699999999995,1806.216204992699
1786032755,bed90d6,no,chunked2/ascii,1,12,0.00091089700000000003,1097.8754990005302
1786032755,bed90d6,no,chunked1/ascii,1,12,0.001802402,554.84375761516344
1786032755,bed90d6,no,chunked8/ascii,1,12,0.000567502,1762.1990731540786
1786032755,bed90d6,no,chunked4/ascii,1,12,0.00053073699999999998,1884.2694185878995
1786032755,bed90d6,no,chunked4/source,1,12,0.00053188300000000003,1880.396027964782
1786032755,bed90d6,no,lexer_all/source,1,12,0.001745375,573.02910866833327
1786032755,bed90d6,no,chunked1/source,1,12,0.0018225209999999999,548.77319961854607
1786032755,bed90d6,no,chunked2/source,1,12,0.0010202309999999999,980.31786971969314
1786032755,bed90d6,no,lexer_all/ascii,1,12,0.001802887,554.69449744386975
1786032755,bed90d6,no,chunked8/source,1,12,0.00065985700000000002,1515.7082224512162
1786032755,bed90d6,no,chunked1/source,1,13,0.0019786769999999999,505.46434842169401
1786032755,bed90d6,no,chunked2/ascii,1,13,0.001056436,946.62762194121171
1786032755,bed90d6,no,chunked4/source,1,13,0.00055009099999999995,1818.1549608010171
1786032755,bed90d6,no,lexer_all/source,1,13,0.0018178020000000001,550.19781062073434
1786032755,bed90d6,no,chunked8/ascii,1,13,0.00054091299999999996,1848.8213417186978
1786032755,bed90d6,no,chunked4/ascii,1,13,0.00053188200000000001,1880.2130893940496
1786032755,bed90d6,no,lexer_all/ascii,1,13,0.0018031430000000001,554.61574507018349
1786032755,bed90d6,no,chunked2/source,1,13,0.00096594400000000005,1035.4126952928866
1786032755,bed90d6,no,chunked1/ascii,1,13,0.0017890709999999999,558.97809444850759
1786032755,bed90d6,no,chunked8/source,1,13,0.00066160199999999996,1511.710485370347
1786032755,bed90d6,no,chunked2/ascii,1,14,0.00093589699999999999,1068.5486740667893
1786032755,bed90d6,no,chunked1/ascii,1,14,0.0017794110000000001,562.01265385742022
1786032755,bed90d6,no,chunked4/source,1,14,0.00062005999999999997,1612.9901631164601
1786032755,bed90d6,no,lexer_all/ascii,1,14,0.001725645,579.52330775628002
1786032755,bed90d6,no,chunked8/source,1,14,0.000518901,1927.4402642160878
1786032755,bed90d6,no,chunked4/ascii,1,14,0.00057470700000000004,1740.1066950865152
1786032755,bed90d6,no,lexer_all/source,1,14,0.001808081,553.15590426645281
1786032755,bed90d6,no,chunked1/source,1,14,0.0017754240000000001,563.33060752923927
1786032755,bed90d6,no,chunked8/ascii,1,14,0.000573355,1744.2099544140819
1786032755,bed90d6,no,chunked2/source,1,14,0.00097238299999999995,1028.5563204436855
1786032755,bed90d6,no,chunked1/source,16,0,0.027694651000000001,577.73037139899702
1786032755,bed90d6,no,lexer_all/ascii,16,0,0.027024016000000001,592.06733718994019
1786032755,bed90d6,no,chunked1/ascii,16,0,0.027342202999999999,585.17732434721302
1786032755,bed90d6,no,chunked8/ascii,16,0,0.0038899099999999999,4113.2152654684405
1786032755,bed90d6,no,chunked8/source,16,0,0.0038658379999999999,4138.8286337905538
1786032755,bed90d6,no,chunked4/source,16,0,0.0071481829999999998,2238.3367924402055
1786032755,bed90d6,no,chunked2/source,16,0,0.014042575999999999,1139.3950090065816
1786032755,bed90d6,no,chunked2/ascii,16,0,0.014009381,1142.0945146183362
1786032755,bed90d6,no,chunked4/ascii,16,0,0.0072918230000000002,2194.2437704944755
1786032755,bed90d6,no,lexer_all/source,16,0,0.027970386,572.035044778989
1786032755,bed90d6,no,chunked2/source,16,1,0.014161326,1129.8405960003749
1786032755,bed90d6,no,chunked1/source,16,1,0.028013296,571.15881715581077
1786032755,bed90d6,no,chunked1/ascii,16,1,0.027784083000000001,575.87062323771272
1786032755,bed90d6,no,lexer_all/source,16,1,0.027681244000000001,578.01018653625556
1786032755,bed90d6,no,lexer_all/ascii,16,1,0.026812852000000002,596.7301499034246
1786032755,bed90d6,no,chunked8/source,16,1,0.0065458130000000002,2444.3168492585419
1786032755,bed90d6,no,chunked2/ascii,16,1,0.014133362,1132.0758071079154
1786032755,bed90d6,no,chunked8/ascii,16,1,0.0053018149999999997,3017.8414737780063
1786032755,bed90d6,no,chunked4/source,16,1,0.0082086420000000004,1949.1702778602848
1786032755,bed90d6,no,chunked4/ascii,16,1,0.0072556829999999998,2205.1731302619396
1786032755,bed90d6,no,lexer_all/ascii,16,2,0.027643866,578.79159135333464
1786032755,bed90d6,no,lexer_all/source,16,2,0.027917190000000001,573.12505334511116
1786032755,bed90d6,no,chunked1/ascii,16,2,0.02742847,583.33684647004884
1786032755,bed90d6,no,chunked4/ascii,16,2,0.0074486489999999999,2148.045530578544
1786032755,bed90d6,no,chunked1/source,16,2,0.028078659999999998,569.82922290435533
1786032755,bed90d6,no,chunked8/ascii,16,2,0.0038355860000000002,4171.4713718577395
1786032755,bed90d6,no,chunked4/source,16,2,0.0071278610000000001,2244.7184376905784
1786032755,bed90d6,no,chunked8/source,16,2,0.0041478690000000002,3857.4123261837835
1786032755,bed90d6,no,chunked2/ascii,16,2,0.014258537999999999,1122.1372901834916
1786032755,bed90d6,no,chunked2/source,16,2,0.013905595999999999,1150.6188593423544
1786032755,bed90d6,no,chunked4/ascii,16,3,0.0071333630000000002,2242.9865399108862
1786032755,bed90d6,no,lexer_all/ascii,16,3,0.027268774999999999,586.75306071865498
1786032755,bed90d6,no,chunked4/source,16,3,0.0073159160000000004,2187.0181407216273
1786032755,bed90d6,no,chunked1/ascii,16,3,0.02749449,581.93613314152549
1786032755,bed90d6,no,lexer_all/source,16,3,0.028006296999999999,571.30155436099267
1786032755,bed90d6,no,chunked8/source,16,3,0.0049723090000000003,3217.8291831814163
1786032755,bed90d6,no,chunked8/ascii,16,3,0.0042058709999999999,3804.2149160776307
1786032755,bed90d6,no,chunked2/source,16,3,0.013973772000000001,1145.0051573759472
1786032755,bed90d6,no,chunked1/source,16,3,0.028168621000000001,568.00938207076604
1786032755,bed90d6,no,chunked2/ascii,16,3,0.013970173000000001,1145.299860874904
1786032755,bed90d6,no,chunked4/ascii,16,4,0.007317273,2186.6120333761414
1786032755,bed90d6,no,chunked4/source,16,4,0.007489356,2136.3707384180434
1786032755,bed90d6,no,chunked1/source,16,4,0.028663909000000001,558.19466242359351
1786032755,bed90d6,no,chunked2/ascii,16,4,0.014395804,1111.4375545331361
1786032755,bed90d6,no,chunked8/source,16,4,0.0063009850000000003,2539.2920325942064
1786032755,bed90d6,no,lexer_all/ascii,16,4,0.028546248,560.49527746337594
1786032755,bed90d6,no,chunked2/source,16,4,0.014354059000000001,1114.6701436851838
1786032755,bed90d6,no,chunked8/ascii,16,4,0.0039730410000000001,4027.1512912397179
1786032755,bed90d6,no,chunked1/ascii,16,4,0.028408737,563.20832542813639
1786032755,bed90d6,no,lexer_all/source,16,4,0.028815687999999999,555.25451996827587
1786032755,bed90d6,no,chunked4/ascii,16,5,0.0072116970000000004,2218.6230499282401
1786032755,bed90d6,no,chunked4/source,16,5,0.0074843219999999998,2137.8076742282874
1786032755,bed90d6,no,chunked2/source,16,5,0.014362768,1113.994252918073
1786032755,bed90d6,no,lexer_all/source,16,5,0.028204277,567.29130152833227
1786032755,bed90d6,no,chunked2/ascii,16,5,0.014181239999999999,1128.2537488469513
1786032755,bed90d6,no,chunked1/ascii,16,5,0.027951622999999998,572.41889650909866
1786032755,bed90d6,no,lexer_all/ascii,16,5,0.027479455,582.25453136892054
1786032755,bed90d6,no,chunked8/source,16,5,0.0055419240000000002,2887.0913798160359
1786032755,bed90d6,no,chunked8/ascii,16,5,0.0040744209999999999,3926.9474591109606
1786032755,bed90d6,no,chunked1/source,16,5,0.027797164999999999,575.59974220376807
1786032755,bed90d6,no,chunked8/ascii,16,6,0.0044690149999999998,3580.215594107055
1786032755,bed90d6,no,lexer_all/ascii,16,6,0.027433282,583.23452488471264
1786032755,bed90d6,no,chunked2/source,16,6,0.014036471999999999,1139.8904944202222
1786032755,bed90d6,no,chunked1/source,16,6,0.027780887000000001,575.93701050638174
1786032755,bed90d6,no,chunked2/ascii,16,6,0.014394268,1111.5561550818936
1786032755,bed90d6,no,chunked4/source,16,6,0.0073143239999999997,2187.4941563971743
1786032755,bed90d6,no,chunked1/ascii,16,6,0.028249138,566.39028041486927
1786032755,bed90d6,no,lexer_all/source,16,6,0.027716709999999999,577.27057100195532
1786032755,bed90d6,no,chunked8/source,16,6,0.0040418449999999996,3958.5983648545671
1786032755,bed90d6,no,chunked4/ascii,16,6,0.0074467659999999996,2148.5886884720617
1786032755,bed90d6,no,chunked1/source,16,7,0.027949247,572.46769503291466
1786032755,bed90d6,no,chunked8/source,16,7,0.0039239720000000004,4077.5115133328177
1786032755,bed90d6,no,lexer_all/source,16,7,0.027794873000000001,575.64720687860688
1786032755,bed90d6,no,chunked4/source,16,7,0.0072886590000000003,2195.196813020832
1786032755,bed90d6,no,chunked8/ascii,16,7,0.003889319,4113.8402875409138
1786032755,bed90d6,no,chunked2/source,16,7,0.014140144,1131.5331023499905
1786032755,bed90d6,no,chunked2/ascii,16,7,0.014195108,1127.1514942541007
1786032755,bed90d6,no,chunked4/ascii,16,7,0.007330273,2182.7341482777433
1786032755,bed90d6,no,chunked1/ascii,16,7,0.028211179999999999,567.15235567240859
1786032755,bed90d6,no,lexer_all/ascii,16,7,0.027829019999999999,574.94073428738557
1786032755,bed90d6,no,lexer_all/source,16,8,0.027742211999999999,576.73991562012452
1786032755,bed90d6,no,chunked1/source,16,8,0.028210292000000001,567.17034364605672
1786032755,bed90d6,no,chunked8/source,16,8,0.0050456429999999998,3171.0608554738428
1786032755,bed90d6,no,chunked4/source,16,8,0.0083589409999999999,1914.1229741896259
1786032755,bed90d6,no,chunked4/ascii,16,8,0.007667231,2086.8077658411935
1786032755,bed90d6,no,chunked8/ascii,16,8,0.0041991260000000001,3810.3255756789245
1786032755,bed90d6,no,chunked2/source,16,8,0.014651671,1092.0284115030706
1786032755,bed90d6,no,chunked2/ascii,16,8,0.014023648,1140.9326013672292
1786032755,bed90d6,no,lexer_all/ascii,16,8,0.027625898999999999,579.16801886875578
1786032755,bed90d6,no,chunked1/ascii,16,8,0.027615702999999998,579.38185362503145
1786032755,bed90d6,no,chunked8/ascii,16,9,0.0039552759999999998,4045.2391168905383
1786032755,bed90d6,no,chunked2/ascii,16,9,0.014655125,1091.7707759775737
1786032755,bed90d6,no,lexer_all/ascii,16,9,0.027527841000000001,581.23109594022787
1786032755,bed90d6,no,chunked4/source,16,9,0.007261394,2203.4393131670868
1786032755,bed90d6,no,chunked1/source,16,9,0.027585213000000001,580.02238402130899
1786032755,bed90d6,no,chunked4/ascii,16,9,0.0070819769999999997,2259.2613889170129
