run,scenario,input_mib,round,seconds,mib_per_s
1785535504,lexer_all/ascii,512,5,0.701796,729.556
1785535504,chunked8/source,512,5,0.0920762,5560.61
1785535504,chunked8/ascii,512,5,0.0954406,5364.6
1785535504,chunked1/source,512,5,0.684084,748.446
1785535504,chunked8/ascii,512,6,0.0909373,5630.26
1785535504,lexer_all/ascii,512,6,0.714899,716.185
1785535504,chunked2/source,512,6,0.349117,1466.56
1785535504,chunked1/source,512,6,0.685836,746.534
1785535504,chunked2/ascii,512,6,0.348621,1468.64
1785535504,chunked4/source,512,6,0.178495,2868.43
1785535504,chunked1/ascii,512,6,0.646095,792.454
1785535504,lexer_all/source,512,6,0.692161,739.713
1785535504,chunked8/source,512,6,0.092132,5557.25
1785535504,chunked4/ascii,512,6,0.178812,2863.35
1785535504,chunked1/source,512,7,0.686512,745.799
1785535504,chunked8/source,512,7,0.0920836,5560.17
1785535504,lexer_all/source,512,7,0.695507,736.154
1785535504,chunked4/source,512,7,0.17757,2883.37
1785535504,chunked8/ascii,512,7,0.0905409,5654.91
1785535504,chunked2/source,512,7,0.350156,1462.21
1785535504,chunked2/ascii,512,7,0.349415,1465.31
1785535504,chunked4/ascii,512,7,0.17651,2900.68
1785535504,chunked1/ascii,512,7,0.669297,764.982
1785535504,lexer_all/ascii,512,7,0.73124,700.181
1785535504,lexer_all/source,512,8,0.700326,731.088
1785535504,chunked1/source,512,8,0.673707,759.974
1785535504,chunked8/source,512,8,0.0917526,5580.22
1785535504,chunked4/source,512,8,0.179117,2858.47
1785535504,chunked4/ascii,512,8,0.178881,2862.23
1785535504,chunked8/ascii,512,8,0.092936,5509.17
1785535504,chunked2/source,512,8,0.353353,1448.98
1785535504,chunked2/ascii,512,8,0.356454,1436.37
1785535504,lexer_all/ascii,512,8,0.694717,736.991
1785535504,chunked1/ascii,512,8,0.647086,791.24
1785535504,chunked8/ascii,512,9,0.0912589,5610.41
1785535504,chunked2/ascii,512,9,0.351662,1455.94
1785535504,lexer_all/ascii,512,9,0.716216,714.869
1785535504,chunked4/source,512,9,0.17897,2860.81
1785535504,chunked1/source,512,9,0.681865,750.882
1785535504,chunked4/ascii,512,9,0.176848,2895.14
1785535504,chunked2/source,512,9,0.352917,1450.76
1785535504,lexer_all/source,512,9,0.686285,746.046
1785535504,chunked1/ascii,512,9,0.64542,793.282
1785535504,chunked8/source,512,9,0.091369,5603.65
1785535504,chunked4/ascii,512,10,0.177507,2884.39
1785535504,lexer_all/source,512,10,0.709871,721.258
1785535504,chunked4/source,512,10,0.180199,2841.3
1785535504,chunked1/ascii,512,10,0.652607,784.546
1785535504,lexer_all/ascii,512,10,0.711803,719.3
1785535504,chunked8/ascii,512,10,0.0962182,5321.24
1785535504,chunked2/ascii,512,10,0.341672,1498.52
1785535504,chunked2/source,512,10,0.353202,1449.6
1785535504,chunked1/source,512,10,0.677037,756.237
1785535504,chunked8/source,512,10,0.0912164,5613.03
1785535504,chunked1/source,512,11,0.682653,750.015
1785535504,chunked4/ascii,512,11,0.176118,2907.14
1785535504,chunked4/source,512,11,0.179335,2854.99
1785535504,lexer_all/source,512,11,0.715469,715.615
1785535504,chunked1/ascii,512,11,0.676717,756.594
1785535504,chunked8/ascii,512,11,0.0905685,5653.18
1785535504,lexer_all/ascii,512,11,0.722559,708.593
1785535504,chunked2/ascii,512,11,0.35667,1435.5
1785535504,chunked2/source,512,11,0.35513,1441.73
1785535504,chunked8/source,512,11,0.0943139,5428.68
1785535504,chunked2/ascii,512,12,0.350846,1459.33
1785535504,chunked1/ascii,512,12,0.661239,774.304
1785535504,chunked8/ascii,512,12,0.09452,5416.84
1785535504,chunked4/ascii,512,12,0.179189,2857.32
1785535504,chunked4/source,512,12,0.178596,2866.81
1785535504,lexer_all/source,512,12,0.71555,715.534
1785535504,chunked1/source,512,12,0.682413,750.279
1785535504,chunked2/source,512,12,0.350073,1462.55
1785535504,lexer_all/ascii,512,12,0.732286,699.18
1785535504,chunked8/source,512,12,0.0915518,5592.46
1785535504,chunked1/source,512,13,0.684465,748.03
1785535504,chunked2/ascii,512,13,0.345697,1481.06
1785535504,chunked4/source,512,13,0.178025,2876
1785535504,lexer_all/source,512,13,0.722968,708.192
1785535504,chunked8/ascii,512,13,0.0904041,5663.46
1785535504,chunked4/ascii,512,13,0.182972,2798.24
1785535504,lexer_all/ascii,512,13,0.700567,730.836
1785535504,chunked2/source,512,13,0.349124,1466.53
1785535504,chunked1/ascii,512,13,0.647521,790.708
1785535504,chunked8/source,512,13,0.0990145,5170.96
1785535504,chunked2/ascii,512,14,0.339006,1510.3
1785535504,chunked1/ascii,512,14,0.662311,773.051
1785535504,chunked4/source,512,14,0.176721,2897.23
1785535504,lexer_all/ascii,512,14,0.71716,713.927
1785535504,chunked8/source,512,14,0.0926221,5527.84
1785535504,chunked4/ascii,512,14,0.175517,2917.09
1785535504,lexer_all/source,512,14,0.68975,742.299
1785535504,chunked1/source,512,14,0.673714,759.966
1785535504,chunked8/ascii,512,14,0.104379,4905.2
1785535504,chunked2/source,512,14,0.352389,1452.94
