run,scenario,input_mib,round,seconds,mib_per_s
1785540000,lexer_all/source,16,13,0.020476021,781.4038190327899
1785540000,chunked8/ascii,16,13,0.002928075,5464.3536088721567
1785540000,chunked4/ascii,16,13,0.0056277599999999999,2843.0560637444278
1785540000,lexer_all/ascii,16,13,0.020188943000000001,792.51485297166573
1785540000,chunked2/source,16,13,0.011179011000000001,1431.2572917224613
1785540000,chunked1/ascii,16,13,0.021205096999999999,754.53732625219027
1785540000,chunked8/source,16,13,0.0030437340000000002,5256.714616978883
1785540000,chunked2/ascii,16,14,0.011001011999999999,1454.415029571674
1785540000,chunked1/ascii,16,14,0.021340487000000002,749.75033106312605
1785540000,chunked4/source,16,14,0.0058113490000000004,2753.2404279962543
1785540000,lexer_all/ascii,16,14,0.019407297,824.4340875134925
1785540000,chunked8/source,16,14,0.003153023,5074.5081808777177
1785540000,chunked4/ascii,16,14,0.0059120589999999999,2706.3392285662812
1785540000,lexer_all/source,16,14,0.021282856999999999,751.78069410491298
1785540000,chunked1/source,16,14,0.021788055000000001,734.34921143698261
1785540000,chunked8/ascii,16,14,0.0032041830000000002,4993.4842027744171
1785540000,chunked2/source,16,14,0.011254719999999999,1421.6294148584423
1785540000,chunked1/source,128,0,0.17426367600000001,734.51973272314115
1785540000,lexer_all/ascii,128,0,0.15167006599999999,843.93717893809412
1785540000,chunked1/ascii,128,0,0.17104219300000001,748.35340557984148
1785540000,chunked8/ascii,128,0,0.022221662,5760.1455565922361
1785540000,chunked8/source,128,0,0.023024228000000001,5559.3659304829707
1785540000,chunked4/source,128,0,0.045529598999999997,2811.3603354791699
1785540000,chunked2/source,128,0,0.089271886999999994,1433.8232675519907
1785540000,chunked2/ascii,128,0,0.086629529999999996,1477.5562978281716
1785540000,chunked4/ascii,128,0,0.044553004,2872.9826529630759
1785540000,lexer_all/source,128,0,0.16449920800000001,778.11990875282549
1785540000,chunked2/source,128,1,0.088309931999999994,1449.4418217746118
1785540000,chunked1/source,128,1,0.173854698,736.24762627278596
1785540000,chunked1/ascii,128,1,0.170292108,751.64967497727218
1785540000,lexer_all/source,128,1,0.16732319300000001,764.98724668057264
1785540000,lexer_all/ascii,128,1,0.158698589,806.56046431134007
1785540000,chunked8/source,128,1,0.023048626999999999,5553.480852411386
