run,scenario,input_mib,round,seconds,mib_per_s
1785536021,chunked1/ascii,128,4,0.16961,754.672
1785536021,lexer_all/source,128,4,0.181505,705.216
1785536021,chunked4/ascii,128,5,0.0446644,2865.82
1785536021,chunked4/source,128,5,0.0456124,2806.25
1785536021,chunked2/source,128,5,0.0901813,1419.36
1785536021,lexer_all/source,128,5,0.185151,691.328
1785536021,chunked2/ascii,128,5,0.0879792,1454.89
1785536021,chunked1/ascii,128,5,0.16948,755.251
1785536021,lexer_all/ascii,128,5,0.188757,678.121
1785536021,chunked8/source,128,5,0.0230163,5561.28
1785536021,chunked8/ascii,128,5,0.0226689,5646.51
1785536021,chunked1/source,128,5,0.176406,725.599
1785536021,chunked8/ascii,128,6,0.0228716,5596.46
1785536021,lexer_all/ascii,128,6,0.189075,676.98
1785536021,chunked2/source,128,6,0.0886893,1443.24
1785536021,chunked1/source,128,6,0.176244,726.265
1785536021,chunked2/ascii,128,6,0.0871495,1468.74
1785536021,chunked4/source,128,6,0.0454737,2814.81
1785536021,chunked1/ascii,128,6,0.169626,754.6
1785536021,lexer_all/source,128,6,0.186046,688.004
1785536021,chunked8/source,128,6,0.0314592,4068.77
1785536021,chunked4/ascii,128,6,0.0445945,2870.31
1785536021,chunked1/source,128,7,0.177371,721.653
1785536021,chunked8/source,128,7,0.0232117,5514.46
1785536021,lexer_all/source,128,7,0.1734,738.177
1785536021,chunked4/source,128,7,0.0455755,2808.53
1785536021,chunked8/ascii,128,7,0.0233539,5480.88
1785536021,chunked2/source,128,7,0.0894876,1430.37
1785536021,chunked2/ascii,128,7,0.0884262,1447.53
1785536021,chunked4/ascii,128,7,0.0448839,2851.8
1785536021,chunked1/ascii,128,7,0.174072,735.329
1785536021,lexer_all/ascii,128,7,0.160895,795.552
1785536021,lexer_all/source,128,8,0.182242,702.363
1785536021,chunked1/source,128,8,0.178025,719.002
1785536021,chunked8/source,128,8,0.0343696,3724.22
1785536021,chunked4/source,128,8,0.0587842,2177.46
1785536021,chunked4/ascii,128,8,0.0451708,2833.69
1785536021,chunked8/ascii,128,8,0.0307132,4167.59
1785536021,chunked2/source,128,8,0.0907119,1411.06
1785536021,chunked2/ascii,128,8,0.0893409,1432.71
1785536021,lexer_all/ascii,128,8,0.160347,798.27
1785536021,chunked1/ascii,128,8,0.17188,744.706
1785536021,chunked8/ascii,128,9,0.0230866,5544.35
1785536021,chunked2/ascii,128,9,0.0893959,1431.83
1785536021,lexer_all/ascii,128,9,0.164698,777.182
1785536021,chunked4/source,128,9,0.0463463,2761.82
1785536021,chunked1/source,128,9,0.17478,732.349
1785536021,chunked4/ascii,128,9,0.0456052,2806.7
1785536021,chunked2/source,128,9,0.0892301,1434.5
1785536021,lexer_all/source,128,9,0.179962,711.26
1785536021,chunked1/ascii,128,9,0.168912,757.793
1785536021,chunked8/source,128,9,0.0231571,5527.46
1785536021,chunked4/ascii,128,10,0.0448447,2854.3
1785536021,lexer_all/source,128,10,0.172338,742.728
1785536021,chunked4/source,128,10,0.0458799,2789.9
1785536021,chunked1/ascii,128,10,0.16794,762.176
1785536021,lexer_all/ascii,128,10,0.175691,728.55
1785536021,chunked8/ascii,128,10,0.0228515,5601.37
1785536021,chunked2/ascii,128,10,0.0893464,1432.63
1785536021,chunked2/source,128,10,0.0901573,1419.74
1785536021,chunked1/source,128,10,0.176224,726.348
1785536021,chunked8/source,128,10,0.0230232,5559.62
1785536021,chunked1/source,128,11,0.17446,733.692
1785536021,chunked4/ascii,128,11,0.0451057,2837.78
1785536021,chunked4/source,128,11,0.0457724,2796.44
1785536021,lexer_all/source,128,11,0.177587,720.775
1785536021,chunked1/ascii,128,11,0.166368,769.38
1785536021,chunked8/ascii,128,11,0.0227843,5617.91
1785536021,lexer_all/ascii,128,11,0.178861,715.638
1785536021,chunked2/ascii,128,11,0.0885421,1445.64
1785536021,chunked2/source,128,11,0.0901243,1420.26
1785536021,chunked8/source,128,11,0.0231774,5522.62
1785536021,chunked2/ascii,128,12,0.0871664,1468.46
1785536021,chunked1/ascii,128,12,0.170924,748.869
